ID,Gender,Race,Side,Blendshape,Rating,Pgender,Prace,ScreenSize
WA001,Male,Black,Left,Cheeks Puffed,4,Female,White,medium
WA002,Male,Black,Left,Cheeks Puffed,3,Female,White,small
WA003,Male,Black,Left,Cheeks Puffed,3,Female,White,medium
WA004,Male,Black,Left,Cheeks Puffed,3,Female,White,medium/large
WA005,Male,Black,Left,Cheeks Puffed,1,Female,White,medium/large
WA006,Male,Black,Left,Cheeks Puffed,2,Female,White,large
WA007,Male,Black,Left,Cheeks Puffed,1,Female,White,medium
WA008,Male,Black,Left,Cheeks Puffed,3,Female,White,medium
WA009,Male,Black,Left,Cheeks Puffed,2,Female,White,medium/large
WA010,Male,Black,Left,Cheeks Puffed,3,Female,White,medium/large
WA011,Male,Black,Left,Cheeks Puffed,4,Female,White,medium
WA012,Male,Black,Left,Cheeks Puffed,3,Female,White,medium
WA013,Male,Black,Left,Cheeks Puffed,2,Female,White,medium
WA014,Male,Black,Left,Cheeks Puffed,2,Female,White,medium
WA015,Male,Black,Left,Cheeks Puffed,4,Female,White,medium
WA016,Male,Black,Left,Cheeks Puffed,3,Female,White,large
WA017,Male,Black,Left,Cheeks Puffed,2,Female,White,medium/large
WA018,Male,Black,Left,Cheeks Puffed,2,Female,White,medium
WA019,Male,Black,Left,Cheeks Puffed,4,Female,White,medium
WA020,Male,Black,Left,Cheeks Puffed,2,Female,White,medium
MA001,Male,Black,Left,Cheeks Puffed,4,Male,Asian,medium
MA002,Male,Black,Left,Cheeks Puffed,1,Male,Asian,large
MA003,Male,Black,Left,Cheeks Puffed,3,Male,Asian,medium/large
MA004,Male,Black,Left,Cheeks Puffed,2,Male,Asian,large
MA005,Male,Black,Left,Cheeks Puffed,2,Male,Asian,large
MA006,Male,Black,Left,Cheeks Puffed,4,Male,Asian,medium
MA007,Male,Black,Left,Cheeks Puffed,5,Male,Asian,medium
MA008,Male,Black,Left,Cheeks Puffed,3,Male,Asian,medium
MA009,Male,Black,Left,Cheeks Puffed,2,Male,Asian,medium
MA010,Male,Black,Left,Cheeks Puffed,1,Male,Asian,small
MA011,Male,Black,Left,Cheeks Puffed,2,Male,Asian,small
MA012,Male,Black,Left,Cheeks Puffed,2,Male,Asian,medium/large
